loan_id,origination_date,sector,loan_type,collateral,initial_rating,credit_score,ead,defaulted,pd_raw,pd_calibrated,lgd_predicted,ecl_predicted,risk_band,pd_covid_stressed,lgd_covid_stressed,ecl_covid_stressed,covid_incremental_ecl
L031480,2023-05-01,Industrials,revolving,secured,BBB,701,2082686.2,0,0.11905644604431197,0.04332320174775111,0.45649279398565135,41188.72142383048,Very Low,0.10867076081567996,0.5173889327033372,117099.13355182885,75910.41212799837
L031488,2023-12-01,Energy,bond,unsecured,AA,795,7222641.89,0,0.09920359858527819,0.03724184502871238,0.6064033412382072,163113.1055842593,Very Low,0.10247497015154095,0.6962857920395148,515348.9745403239,352235.8689560646
L031490,2023-05-01,Telecom,mortgage,secured,BBB,693,767315.7,0,0.11797624076343484,0.04296920164626855,0.44488061346764307,14668.133366085189,Very Low,0.10778345741119225,0.5042276873042266,41701.615929168336,27033.482563083147
L031496,2023-07-01,Industrials,mortgage,secured,AA,767,347950.65,0,0.2983171555755408,0.15818364669662505,0.4744915778749911,26116.065170574926,High,0.39678362959434976,0.5377887543635149,74247.7187332176,48131.65356264267
L031523,2023-05-01,Telecom,bond,unsecured,BB,733,480791.14,0,0.15715825802171762,0.05774033147474772,0.6500862882797865,18047.071318288083,Very Low,0.14483519171823012,0.73680779913631,51307.962504735566,33260.89118644748
L031532,2023-06-01,Telecom,mortgage,secured,AA,783,1151992.94,0,0.09166018174835372,0.03515336162974151,0.45233780341676677,18318.06366599169,Very Low,0.08817829307770061,0.5126796663925635,52078.395832660484,33760.3321666688
L031533,2023-02-01,Utilities,mortgage,secured,B,662,1996613.35,0,0.3060693494874632,0.1665513719681413,0.3854707370227266,128183.93497613483,High,0.42789556103289533,0.44668716121181207,381623.5980224031,253439.66304626825
L031537,2023-08-01,Technology,term_loan,secured,A,727,1073406.79,0,0.09547250733083221,0.03619434913632337,0.538883656914285,20936.30913057334,Very Low,0.08858595737713079,0.5987895567745897,56938.1613331412,36001.85220256786
L031540,2023-12-01,Technology,revolving,unsecured,BB,684,634285.31,0,0.14956054376583658,0.0545452365070861,0.7605463311226268,26312.80565785608,Very Low,0.13349990016792654,0.8450937315990922,71560.02351373246,45247.217855876384
L031543,2023-02-01,Utilities,mortgage,secured,B,696,264182.09,0,0.3427223183279258,0.2109319690085453,0.36334255496742557,20247.06346325235,High,0.5419159995628828,0.4210448131015382,60278.670721669296,40031.607258416945
L031545,2023-11-01,Energy,term_loan,partially_secured,BB,679,6047491.02,0,0.142764767048439,0.051829219797452544,0.5416810023535689,169782.72820111632,Very Low,0.14261371174351928,0.6219701642579757,536421.3657737351,366638.6375726188
L031557,2023-09-01,Technology,term_loan,unsecured,BBB,735,308341.05,0,0.09429014718954558,0.03586836107454208,0.7628361551088425,8436.729958733598,Very Low,0.08778809900322707,0.8476381076851088,22944.440135966044,14507.710177232446
L031570,2023-03-01,Consumer,revolving,secured,BBB,750,1442067.3,0,0.170783351801396,0.06391399893188554,0.49995090310281554,46079.618759000216,Very Low,0.15060055211988657,0.5605813126245569,121744.88090849553,75665.2621494953
L031572,2023-08-01,Telecom,mortgage,unsecured,A,759,1850248.66,0,0.15670039611175132,0.0575429085154237,0.6362602118729653,67741.79085840708,Very Low,0.1443399782091809,0.7211373241368189,192590.43221293634,124848.64135452926
L031579,2023-01-01,Consumer,mortgage,unsecured,B,601,1587654.26,0,0.28160543364474333,0.14130866625008945,0.6876717559893742,154278.68117548333,High,0.33296560240688466,0.771067585306631,407612.74012841884,253334.0589529355
L031591,2023-03-01,Real_Estate,term_loan,secured,BB,708,5384515.64,0,0.19288732161999567,0.07524999781082235,0.34066020854817747,138030.3351036254,Low,0.21163729742707404,0.39746529832358607,452937.27956344595,314906.9444598205
L031592,2023-05-01,Real_Estate,lease,secured,A,711,4995759.3,0,0.1344489806456545,0.04867958006392048,0.3600501892481522,87561.13293356968,Very Low,0.13690917029011956,0.4200885583052815,287325.98031186423,199764.84737829457
L031593,2023-09-01,Industrials,mortgage,partially_secured,BB,698,743750.73,1,0.3367864063978793,0.20319624715233256,0.5568662672248303,84157.72725323781,High,0.5096920329550935,0.6311522272726227,239259.59831672782,155101.87106349
L031602,2023-03-01,Financials,mortgage,secured,BBB,747,545423.68,0,0.1391190512516416,0.050425343498780965,0.44790812331303675,12318.896133803297,Very Low,0.13415112452777714,0.5142980607018802,37630.777671377145,25311.88153757385
L031603,2023-03-01,Energy,revolving,partially_secured,A,729,2169392.13,0,0.14279460214452142,0.05184085961153761,0.5222396343544932,58732.71582467214,Very Low,0.14264573995264848,0.5996471534910369,185563.53742267253,126830.82159800039
L031612,2023-05-01,Real_Estate,bond,secured,B,636,845721.37,0,0.22970397063052642,0.09828235915689629,0.3481520856873524,28938.224303671795,Medium,0.27641479710091255,0.40620644597571837,94958.84061762037,66020.61631394857
L031614,2023-04-01,Retail,revolving,unsecured,BBB,677,997181.64,0,0.12503058345739085,0.0453318221717856,0.7099510865684306,32092.67206625567,Very Low,0.10819852994992109,0.7915954615238003,85408.07422501716,53315.40215876149
L031621,2023-06-01,Consumer,term_loan,unsecured,BB,763,761125.75,0,0.24320182348268704,0.10819514089804598,0.760159387294182,62599.207460261336,Medium,0.25494020446600063,0.8523459893533127,165390.54060049425,102791.33314023292
L031630,2023-07-01,Technology,mortgage,unsecured,BB,692,11703640.11,0,0.14767118943033097,0.05377695143561124,0.7371932814689723,463979.193913124,Very Low,0.1316195163450591,0.8191446012589397,1261832.829916894,797853.6360037699
L031637,2023-08-01,Telecom,revolving,unsecured,B,715,10567245.81,0,0.18335101793712694,0.07014874167750909,0.6545377913864897,485195.11721509363,Low,0.17596030694936393,0.7418531327574475,1379413.4484483353,894218.3312332416
L031638,2023-11-01,Healthcare,revolving,unsecured,BBB,718,1429512.92,0,0.10098162137636746,0.03775121760514409,0.6561069487300806,35407.37135233838,Very Low,0.08551007554409848,0.7472784768140314,91345.64544334824,55938.274091009866
L031649,2023-10-01,Retail,bond,unsecured,BBB,737,441534.55,0,0.24203954418000834,0.1073081294815844,0.7133890797695118,33800.55056545174,Medium,0.2561243141205476,0.7954288239430058,89953.24308242815,56152.69251697641
L031666,2023-07-01,Retail,mortgage,secured,B,681,137657.51,0,0.29223711424520865,0.15186232890225326,0.5327553490283916,11137.245275576104,High,0.36246680487999444,0.5940222141666568,29639.49742778791,18502.252152211804
L031675,2023-05-01,Retail,revolving,partially_secured,BB,702,139816.89,0,0.19239006386462965,0.07497578005062921,0.6443737788847744,6754.893251792091,Low,0.17895307963984194,0.7184767634565237,17976.765008537277,11221.871756745186
L031706,2023-11-01,Industrials,bond,unsecured,BBB,703,3847167.73,0,0.12385418132582961,0.044929402208374984,0.6696616304224715,115751.64652217178,Very Low,0.11269971110182894,0.7589944919208292,329080.80286031234,213329.15633814054
L031708,2023-01-01,Financials,revolving,secured,A,762,728927.75,1,0.10315970728311882,0.03838432673859011,0.41122613038132394,11505.860772703556,Very Low,0.10211731321865902,0.4721789812622891,35147.182341065156,23641.3215683616
L031712,2023-03-01,Technology,term_loan,secured,BBB,726,417194.12,0,0.1358543784649207,0.04919882447874127,0.5801669113360775,11908.19289639641,Very Low,0.12041451420671777,0.6446621329796047,32385.39343742566,20477.20054102925
L031713,2023-07-01,Technology,bond,secured,BB,764,1184501.43,0,0.15438185839124274,0.05655288745693751,0.5112889982414984,34249.70388666847,Very Low,0.1384136418352193,0.568127291879345,93145.12664811988,58895.42276145142
L031715,2023-11-01,Retail,lease,unsecured,BBB,725,581577.56,0,0.11319519853558772,0.0414353001528541,0.7079403600292357,17059.834064102823,Very Low,0.09889826505502594,0.7893535014325979,45401.254560707166,28341.420496604343
L031722,2023-11-01,Healthcare,mortgage,unsecured,BBB,742,885521.19,0,0.10969913341160206,0.04034696357133158,0.6455147306978788,23063.009165813517,Very Low,0.09138968546777244,0.7352143818177715,59499.064111630556,36436.05494581704
L031731,2023-10-01,Consumer,term_loan,secured,A,766,404423.88,0,0.1200492236076242,0.04365100447457489,0.528509192073585,9330.041565074405,Very Low,0.10285485940982228,0.5926029431850544,24650.48170541639,15320.440140341985
L031732,2023-07-01,Energy,term_loan,partially_secured,BBB,724,2155201.05,0,0.09000327720687154,0.03470997710284142,0.5335804424328611,39915.54100392039,Very Low,0.09550826133431559,0.6126689213445763,126111.46756669754,86195.92656277714
L031747,2023-08-01,Consumer,mortgage,unsecured,BBB,729,62590.12,0,0.10241681569865801,0.03816725149911213,0.7180860221749026,1715.4305650636054,Very Low,0.08993349257946803,0.8051702725004771,4532.261669584029,2816.8311045204237
L031753,2023-03-01,Energy,mortgage,partially_secured,BB,689,4343958.95,0,0.2193858129402881,0.09125867296691877,0.5338340041664851,211624.57347212432,Medium,0.2511081226277679,0.6129600665618286,668618.9103919388,456994.33691981446
L031778,2023-08-01,Consumer,term_loan,unsecured,BBB,699,276217.33,0,0.12556154106169867,0.045514572906717246,0.7403744994921083,9307.924390578568,Very Low,0.10724598560258215,0.8301617342486967,24592.046916944913,15284.122526366345
L031782,2023-07-01,Industrials,mortgage,secured,BB,750,1442871.32,0,0.22923652169269798,0.09795400372836895,0.4438753498244885,62735.132625143124,Medium,0.24570520369391602,0.5030883214910753,178355.37058970315,115620.23796456002
L031783,2023-12-01,Real_Estate,term_loan,unsecured,BB,650,2941956.17,0,0.3736728586188173,0.25471310683302856,0.5753875812336011,431169.4436870228,Very High,0.7163693703342932,0.6713334604043041,1414853.5878571162,983684.1441700935
L031787,2023-03-01,Consumer,mortgage,secured,BBB,756,796690.86,0,0.14742848979172163,0.053679003164633914,0.4717601689296397,20175.09309140825,Very Low,0.12648383216413017,0.5289718112343795,53303.7028491379,33128.60975772965
L031789,2023-10-01,Healthcare,term_loan,secured,A,790,3578426.63,0,0.07562499916025546,0.031082447740271694,0.40340983457915347,44869.7666308398,Very Low,0.07040468156989875,0.4594669928425483,115757.18945642051,70887.42282558072
L031794,2023-10-01,Healthcare,term_loan,partially_secured,CCC,631,223184.8,0,0.5241887320023293,0.5302540171560157,0.5829907803179954,68993.83213592047,Very High,1.0,0.6640022074996835,148195.19988037535,79201.36774445488
L031796,2023-12-01,Industrials,mortgage,secured,BB,745,1748126.02,0,0.18574461591171418,0.07139826471203653,0.462410021936927,57714.85805398391,Low,0.17909349803720556,0.5240955188633131,164082.77891525265,106367.92086126874
L031807,2023-08-01,Real_Estate,term_loan,secured,BB,651,6228475.11,0,0.39098189054087024,0.28166203939216017,0.37863870457745813,664255.3460840635,Very High,0.7921620536735987,0.44177670856574924,2179709.331031601,1515453.9849475375
L031808,2023-06-01,Retail,revolving,secured,AA,830,207943.35,0,0.11926930977221452,0.04339328816631473,0.508744185689628,4590.574664829041,Very Low,0.10357161403078942,0.5672497670439353,12216.874335043361,7626.299670214321
L031814,2023-11-01,Retail,mortgage,secured,CCC,652,300420.85,1,0.552213691498712,0.5850711246889932,0.5296197613888682,93089.97561780582,Very High,1.0,0.5905260339485882,177406.3330659637,84316.35744815788
L031839,2023-11-01,Industrials,revolving,partially_secured,BBB,719,2787038.63,0,0.10625822591964787,0.03930257020713805,0.5684853770260222,62270.62697231534,Very Low,0.09858551616959096,0.6443213263212936,177034.78554613367,114764.15857381833
L031848,2023-08-01,Utilities,term_loan,secured,B,687,5420672.79,0,0.3111102750379964,0.17218027324853435,0.3740366376188039,349100.7079885573,High,0.44235705626352784,0.43343721792636164,1039327.3406653121,690226.6326767548
L031851,2023-08-01,Utilities,term_loan,secured,AA,742,285772.36,0,0.11145070292199308,0.040888766294770465,0.3726454323797142,4354.3168772702875,Very Low,0.1050493993948635,0.4318250760457308,12963.481530996354,8609.164653726068
L031857,2023-01-01,Technology,term_loan,unsecured,BBB,734,663456.15,0,0.08691104156866057,0.03389687997195859,0.7449857570589983,16754.054334158114,Very Low,0.08296288332479365,0.8278033403853903,45564.14613067878,28810.091796520668
L031869,2023-04-01,Real_Estate,term_loan,unsecured,B,699,16168707.24,0,0.23574174243875803,0.10261240569092683,0.5644991444950161,936566.1455966863,Medium,0.2885928618564692,0.65862937683956,3073278.9411785128,2136712.7955818265
L031870,2023-08-01,Energy,term_loan,secured,BBB,718,1747501.21,0,0.1111769238840419,0.040803622860106074,0.39065640643663835,27855.51297916625,Very Low,0.11227558762033417,0.44856036712402453,88008.31789504793,60152.80491588169
L031872,2023-08-01,Telecom,term_loan,unsecured,BBB,727,2542190.89,0,0.21206071380246472,0.08654978237285049,0.6443436255940727,141772.39456057866,Low,0.21710049116405186,0.7302990652483219,403060.00768942223,261287.61312884357
L031878,2023-02-01,Retail,mortgage,secured,BBB,704,610450.86,0,0.0906462979964341,0.03488140446744941,0.5496372294163763,11703.636232232207,Very Low,0.08325534922608153,0.6128455107992596,31146.830963823588,19443.19473159138
L031880,2023-09-01,Energy,revolving,secured,BBB,742,2416195.79,0,0.1470364530410651,0.05352114108359368,0.398447167920463,51526.213855835216,Very Low,0.14726921640937027,0.45750589258778496,162794.89853029084,111268.68467445562
L031884,2023-12-01,Consumer,revolving,secured,BBB,713,417438.82,0,0.07435814518952788,0.030781013152221766,0.5115655195517517,6573.202460290285,Very Low,0.07252929957448574,0.5736044652864822,17366.761537261325,10793.55907697104
L031899,2023-08-01,Energy,term_loan,unsecured,BBB,703,679753.08,0,0.08571000458054936,0.033586050662201966,0.6416786132273081,14649.664796502726,Very Low,0.0924156560037188,0.7367896432323336,46284.997782334685,31635.33298583196
L031918,2023-05-01,Healthcare,bond,secured,A,747,570370.2,0,0.10762703382543824,0.03971489219017045,0.42156013975900997,9549.260804434207,Very Low,0.08995798405571029,0.480139434179689,24635.64388917287,15086.383084738662
L031921,2023-02-01,Utilities,revolving,secured,BB,672,841359.45,0,0.1985327425789894,0.07842841284255263,0.38357143440719643,25310.531199120443,Low,0.20149440570566385,0.4444862312523393,75353.4051350893,50042.873935968855
L031923,2023-08-01,Energy,revolving,secured,BBB,644,1231986.91,0,0.14442279979388564,0.05247984159863367,0.41459678916442777,26805.53893762905,Very Low,0.14440396809640876,0.4760492465805774,84690.96921443784,57885.43027680878
L031928,2023-01-01,Consumer,mortgage,secured,A,719,669313.53,0,0.14144628542754512,0.05131729012916774,0.5196678698194869,17849.217641571628,Very Low,0.1209189278703308,0.5826894096685046,47158.61230207157,29309.39466049994
L031950,2023-12-01,Technology,bond,secured,BB,729,23918723.29,0,0.13027566079404,0.04716817016962563,0.5752695411737289,649020.4829720702,Very Low,0.11544447163467227,0.639220338500875,1765069.131216299,1116048.6482442287
L031955,2023-04-01,Technology,mortgage,unsecured,BBB,696,1426953.69,0,0.1209432220768057,0.04394821597547764,0.7532893455048488,47240.33337846089,Very Low,0.10756360813510328,0.8370300110801379,128474.30301868691,81233.96964022602
L031960,2023-01-01,Financials,mortgage,unsecured,BB,673,878255.07,0,0.18917457449095057,0.07322463136660398,0.6290388006402101,40453.424722049225,Low,0.19480614229627097,0.7222763295351035,123573.88318130402,83120.45845925479
L031971,2023-09-01,Healthcare,term_loan,secured,BB,740,4033215.96,0,0.21261404937337958,0.08689767035802869,0.4411022123284506,154596.2113773886,Low,0.19683143560139582,0.5023970405832582,398834.7672251368,244238.5558477482
L031972,2023-04-01,Healthcare,bond,partially_secured,AA,748,544334.97,0,0.09337240315501436,0.035617280669291554,0.5548140975400302,10756.58670259187,Very Low,0.08067650671726868,0.6319101398440302,27750.361509135313,16993.774806543443
L031975,2023-06-01,Consumer,term_loan,secured,BB,684,1342558.95,0,0.1423635751452716,0.0516729392642243,0.5306034795514828,36810.06832399432,Very Low,0.12175694390743652,0.5949512106170899,97254.22008755147,60444.15176355715
L031981,2023-04-01,Financials,term_loan,unsecured,BB,704,1009190.69,0,0.12973244831347958,0.04697475148089589,0.5661287986922774,26838.17462539344,Very Low,0.12497120095428586,0.6500416672984438,81983.10720897117,55144.93258357773
L031985,2023-12-01,Consumer,bond,partially_secured,BBB,704,133043.51,0,0.05654194120565491,0.0268305352949949,0.6392973421961302,2282.054070741745,Very Low,0.063220788819748,0.7168266744224608,6029.312059248233,3747.257988506488
L031998,2023-01-01,Energy,bond,secured,AA,748,2105692.01,0,0.08217111766352174,0.03268610028074015,0.40490722071311686,27868.492673673692,Very Low,0.08993934505813952,0.46492346876103885,88049.32669216633,60180.834018492635
